System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
23 7030.00 1159.85 103.040939 1.0000000000000000 1.000000 -1258479.063285 293.074951 40.407635 151.177956 -265.660051 4233.526638 -8.052 -8.052 2.550036 0.000000 2.341 n/a n/a
27 16000.00 1420.65 100.084132 0.9999901394090074 0.999992 -1150257.384793 300.920198 36.879110 155.456232 -166.558200 3532.120386 -4.762 -4.762 2.713839 3.197127 0.924 n/a n/a
30 2090.00 973.75 99.536743 1.0000000000000000 1.000000 -1306090.378451 286.196088 44.270505 143.983571 -389.462744 5170.696847 -11.541 -11.541 2.248376 0.000000 3.432 n/a n/a
24 7030.00 1159.55 103.040939 1.0000000000000000 1.000000 -1258524.416568 293.043298 40.406365 151.177268 -265.672873 4233.526638 -8.056 -8.056 2.550116 0.000000 2.342 n/a n/a
23 10000.00 1172.95 100.121848 0.9999045767466864 0.999927 -1221047.313367 294.696657 39.648899 149.582849 -268.545513 5018.837286 -7.591 -7.591 2.525155 3.289373 1.893 n/a n/a
28 2005.00 1172.15 96.374956 0.9994142326434741 0.995136 -1214831.410829 294.624128 40.951333 151.123785 -366.799275 5282.164787 -8.506 -8.506 2.363520 0.283414 1.212 n/a n/a
29 7000.00 893.65 105.781415 0.9999651877231294 0.999977 -1393698.772707 290.226563 46.447932 146.547233 -430.781974 5716.608989 -12.655 -12.655 2.277392 3.439171 4.551 n/a n/a
28 16000.00 1420.75 100.084132 1.0000000000000000 1.000000 -1150241.378292 300.929648 36.879500 155.456656 -166.559212 3532.133638 -4.761 -4.761 2.713815 0.000000 0.923 n/a n/a
29 16000.00 1420.65 100.084132 1.0000000000000000 1.000000 -1150256.923955 300.920470 36.879147 155.456607 -166.558941 3532.133638 -4.762 -4.762 2.713841 0.000000 0.924 n/a n/a
24 10000.00 1173.35 100.121848 1.0000000000000000 1.000000 -1220983.948551 294.740469 39.651278 149.587178 -268.536633 5018.977996 -7.585 -7.585 2.525060 0.000000 1.891 n/a n/a
29 2005.00 1169.15 96.374956 0.9994539941081784 0.995475 -1215285.724822 294.309463 40.927206 151.114821 -361.179901 5273.188021 -8.545 -8.545 2.364202 0.284136 1.222 n/a n/a
25 10000.00 1173.05 100.121848 1.0000000000000000 1.000000 -1221028.824593 294.709442 39.649772 149.586434 -268.550580 5018.977996 -7.589 -7.589 2.525156 0.000000 1.892 n/a n/a
30 7000.00 893.75 105.781415 0.9999868008289866 0.999991 -1393683.357186 290.239774 46.448587 146.548854 -430.778096 5716.635802 -12.654 -12.654 2.277377 3.439045 4.550 n/a n/a
30 16000.00 1420.55 100.084132 0.9998157531049436 0.999844 -1150281.079633 300.906208 36.878099 155.449563 -166.544818 3531.886017 -4.763 -4.763 2.713842 3.197170 0.924 n/a n/a
30 2005.00 1166.15 96.374956 0.9994938441586674 0.995813 -1215740.009743 293.994162 40.903115 151.105773 -355.581905 5264.166755 -8.584 -8.584 2.364885 0.284863 1.232 n/a n/a

31 2005.00 1163.15 96.374956 0.9995337812654337 0.996151 -1216194.265242 293.678224 40.879061 151.096640 -350.005692 5255.101122 -8.623 -8.623 2.365568 0.285595 1.242 n/a n/a
31 16000.00 1420.95 100.084132 1.0000000000000000 1.000000 -1150210.286951 300.948001 36.880206 155.456753 -166.559754 3532.133638 -4.759 -4.759 2.713763 0.000000 0.923 n/a n/a
32 16000.00 1420.65 100.084132 1.0000000000000000 1.000000 -1150256.923955 300.920470 36.879147 155.456607 -166.558941 3532.133638 -4.762 -4.762 2.713841 0.000000 0.924 n/a n/a
32 7000.00 893.75 105.781415 0.9999868009204494 0.999991 -1393683.357183 290.239774 46.448587 146.548854 -430.778096 5716.635802 -12.654 -12.654 2.277377 3.439045 4.550 n/a n/a
32 2005.00 1160.15 96.374956 0.9995738038416788 0.996489 -1216648.490966 293.361646 40.855045 151.087422 -344.451677 5245.991269 -8.662 -8.662 2.366252 0.286331 1.252 n/a n/a
33 7000.00 894.15 105.781415 1.0000000000000000 1.000000 -1393624.272183 290.290399 46.450925 146.552920 -430.754455 5716.652179 -12.646 -12.646 2.277273 0.000000 4.547 n/a n/a
33 2005.00 1157.15 96.374956 0.9996139102407589 0.996826 -1217102.686560 293.044426 40.831066 151.078117 -338.920279 5236.837362 -8.702 -8.702 2.366937 0.287072 1.262 n/a n/a
34 7000.00 893.85 105.781415 1.0000000000000000 1.000000 -1393668.237651 290.252730 46.449210 146.550197 -430.773284 5716.652179 -12.652 -12.652 2.277357 0.000000 4.549 n/a n/a
34 2005.00 1154.15 96.374956 0.9992489164739298 0.996762 -1217572.454111 292.715632 40.809196 151.048707 -335.239938 5230.085344 -8.740 -8.740 2.367491 0.547792 1.272 n/a n/a
35 2005.00 1155.15 96.374956 0.9996406935678037 0.997050 -1217405.466706 292.832588 40.815101 151.071866 -335.245454 5230.710372 -8.728 -8.728 2.367393 0.287568 1.268 n/a n/a
36 2005.00 1154.15 96.374956 0.9992489164698667 0.996762 -1217572.454111 292.715632 40.809196 151.048707 -335.239938 5230.085344 -8.740 -8.740 2.367491 0.547792 1.272 n/a n/a
37 2005.00 1154.25 96.374956 0.9993426890673127 0.996845 -1217553.654831 292.728802 40.809508 151.053720 -334.994193 5229.818389 -8.739 -8.739 2.367499 0.491949 1.272 n/a n/a
38 2005.00 1154.35 96.374956 0.9994364964968054 0.996927 -1217534.853185 292.741974 40.809819 151.058736 -334.748236 5229.551254 -8.738 -8.738 2.367507 0.433083 1.271 n/a n/a
39 2005.00 1154.45 96.374956 0.9995303388102772 0.997010 -1217516.049170 292.755146 40.810130 151.063753 -334.502067 5229.283940 -8.737 -8.737 2.367515 0.370941 1.271 n/a n/a
40 2005.00 1154.55 96.374956 0.9996242159799446 0.997093 -1217497.242786 292.768319 40.810441 151.068772 -334.255687 5229.016446 -8.736 -8.736 2.367523 0.305240 1.270 n/a n/a
41 2005.00 1154.65 96.374956 0.9996473950415311 0.997106 -1217481.159612 292.779584 40.811113 151.070297 -334.328364 5229.175584 -8.735 -8.735 2.367508 0.287693 1.270 n/a n/a
42 2005.00 1154.55 96.374956 0.9996242160162708 0.997093 -1217497.242785 292.768319 40.810441 151.068772 -334.255687 5229.016445 -8.736 -8.736 2.367523 0.305240 1.270 n/a n/a
43 2005.00 1154.95 96.374956 0.9996433738878608 0.997072 -1217435.743971 292.811389 40.813506 151.071239 -334.878540 5230.096602 -8.731 -8.731 2.367439 0.287618 1.269 n/a n/a
44 2005.00 1154.65 96.374956 0.9996473950414022 0.997106 -1217481.159612 292.779584 40.811113 151.070297 -334.328364 5229.175584 -8.735 -8.735 2.367508 0.287693 1.270 n/a n/a
