Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
69 500.00 1214.00 0.771394 14.9041 0 0 0 0 5.29337 0.0680583 16.8688 0 0 0.164609 0 0 0 1.81871 60.8823
38 4000.00 1289.00 0.237820 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.513811 99.4862
58 1000.00 1229.00 0.445102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59073 98.4093
62 2000.00 1221.00 0.809007 21.1587 0 0 0 0 7.60913 0.0972932 23.9022 0 0 0.223069 0 0 0 0.395219 46.6144
70 500.00 1214.10 0.761754 14.5879 0 0 0 0 5.17945 0.0665972 16.5119 0 0 0.161085 0 0 0 1.84147 61.6516
59 1000.00 1226.00 0.445191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5908 98.4092
39 4000.00 1286.00 0.238009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.513172 99.4868
71 500.00 1214.20 0.752112 14.2635 0 0 0 0 5.06269 0.0650995 16.1456 0 0 0.157472 0 0 0 1.86482 62.4408
60 1000.00 1223.00 0.445280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59088 98.4091
63 2000.00 1222.00 0.712398 18.6377 0 0 0 0 6.68184 0.0854838 21.0664 0 0 0.196116 0 0 0 0.447795 52.8846
61 1000.00 1220.00 0.445370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59097 98.409
72 500.00 1214.30 0.742466 13.9306 0 0 0 0 4.94298 0.0635635 15.7696 0 0 0.153767 0 0 0 1.88879 63.2507
64 2000.00 1223.00 0.615545 15.3136 0 0 0 0 5.47314 0.070059 17.3189 0 0 0.16083 0 0 0 0.517071 61.1463
40 4000.00 1283.00 0.238200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.512541 99.4875
65 2000.00 1224.00 0.518447 10.7314 0 0 0 0 3.82359 0.0489706 12.1436 0 0 0.11249 0 0 0 0.612509 72.5275
73 500.00 1214.40 0.732819 13.5887 0 0 0 0 4.82019 0.0619879 15.3836 0 0 0.149965 0 0 0 1.91339 64.0822
41 4000.00 1280.00 0.238393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.511918 99.4881
62 1000.00 1217.00 0.710896 14.8922 0 0 0 0 5.30054 0.0680053 16.851 0 0 0.161688 0 0 0 1.00127 61.7253
66 2000.00 1225.00 0.421101 4.01262 0 0 0 0 1.42527 0.0182642 4.54321 0 0 0.0419813 0 0 0 0.752376 89.2063
74 500.00 1214.50 0.723169 13.2377 0 0 0 0 4.6942 0.060371 14.987 0 0 0.146062 0 0 0 1.93866 64.936
63 1000.00 1218.00 0.614179 10.9607 0 0 0 0 3.88908 0.0499236 12.4094 0 0 0.118774 0 0 0 1.15704 71.4151
42 4000.00 1277.00 0.238587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5113 99.4887
75 500.00 1214.60 0.713517 12.8771 0 0 0 0 4.56489 0.0587111 14.5795 0 0 0.142056 0 0 0 1.96462 65.8131
67 2000.00 1226.00 0.378622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.83584 99.1642
64 1000.00 1219.00 0.517217 5.54026 0 0 0 0 1.95969 0.02517 6.27607 0 0 0.0599205 0 0 0 1.37168 84.7672
43 4000.00 1274.00 0.238782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.510687 99.4893
76 500.00 1214.70 0.703862 12.5064 0 0 0 0 4.43211 0.0570065 14.1607 0 0 0.13794 0 0 0 1.99129 66.7146
68 2000.00 1225.00 0.378677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.835915 99.1641
65 1000.00 1220.00 0.445370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59097 98.409
77 500.00 1214.80 0.694205 12.1253 0 0 0 0 4.29571 0.0552552 13.73 0 0 0.133711 0 0 0 2.01872 67.6413
69 2000.00 1224.00 0.378732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.835991 99.164
44 4000.00 1271.00 0.238979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.510078 99.4899
66 1000.00 1219.00 0.445400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.591 98.409
