System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(QFM-2.0) rhol rhos viscosity aH2O chisqr
188 1000.00 1028.05 19.207851 0.9996500497829325 0.999729 -227403.774472 49.330385 7.293389 27.538729 -49.445452 515.332577 -12.410 0.000 2.633390 3.399819 3.872 n/a n/a
184 7000.00 1052.08 8.233466 0.9819558465006014 0.984410 -94231.524587 22.335344 3.099298 11.956694 -18.114502 297.393429 -11.573 0.000 2.649935 3.074770 2.929 n/a n/a
183 10000.00 1062.06 7.663420 0.9829493827298269 0.985457 -88536.157658 21.120259 2.906821 11.161910 -16.100256 284.538618 -11.192 0.000 2.629648 3.090999 3.097 n/a n/a

185 7000.00 1050.08 8.093914 0.9820884392299356 0.984547 -92703.532177 21.968855 3.051485 11.757258 -17.891235 293.877383 -11.600 0.000 2.645828 3.074391 2.942 n/a n/a
191 4000.00 1033.93 11.351310 0.9839582830338097 0.986541 -133173.411545 29.897106 4.335095 16.272411 -27.776191 347.815849 -12.073 0.000 2.611614 3.120884 3.754 n/a n/a
189 1000.00 1026.05 19.207894 0.9996500503263942 0.999729 -227459.559946 49.288090 7.292392 27.538829 -49.455846 515.340360 -12.439 0.000 2.633756 3.400000 3.884 n/a n/a
184 10000.00 1060.06 7.546466 0.9830731567405174 0.985580 -87234.138552 20.808415 2.866263 10.994817 -15.913853 281.561544 -11.218 0.000 2.626164 3.090469 3.106 n/a n/a
186 7000.00 1048.08 7.957956 0.9822198981044208 0.984682 -91215.662146 21.611834 3.004884 11.563093 -17.673269 290.458033 -11.627 0.000 2.641718 3.074053 2.954 n/a n/a
192 4000.00 1031.94 11.178303 0.9841328497930720 0.986709 -131282.824727 29.445330 4.275572 16.026351 -27.488723 343.448795 -12.101 0.000 2.607633 3.121128 3.779 n/a n/a
187 7000.00 1046.07 7.825482 0.9823501720390411 0.984817 -89766.639238 21.263988 2.959460 11.374033 -17.460455 287.132161 -11.654 0.000 2.637604 3.073752 2.967 n/a n/a

193 4000.00 1029.94 11.010028 0.9843046604725518 0.986874 -129445.603807 29.005880 4.217665 15.787905 -27.208822 339.229556 -12.129 0.000 2.603660 3.121375 3.804 n/a n/a
190 1000.00 1024.04 19.207938 0.9996500508597498 0.999729 -227515.351400 49.245729 7.291396 27.538930 -49.466247 515.348233 -12.467 0.000 2.634122 3.400181 3.897 n/a n/a
188 7000.00 1044.07 7.696387 0.9824792046099081 0.984950 -88355.229675 20.925035 2.915177 11.189918 -17.252647 283.896658 -11.681 0.000 2.633488 3.073485 2.979 n/a n/a
186 10000.00 1056.06 7.321234 0.9833026268255632 0.985808 -84726.797910 20.207690 2.788080 10.673182 -15.553731 275.840142 -11.271 0.000 2.619233 3.089367 3.124 n/a n/a
194 4000.00 1027.94 10.846318 0.9844736188656638 0.987036 -127659.791636 28.578322 4.161319 15.555423 -26.936073 335.111777 -12.158 0.000 2.599696 3.121619 3.829 n/a n/a
189 7000.00 1042.07 7.570566 0.9826068543229404 0.985082 -86980.240297 20.594700 2.871999 11.011228 -17.049773 280.767356 -11.709 0.000 2.629370 3.073246 2.991 n/a n/a
187 10000.00 1054.06 7.212715 0.9834085729675185 0.985914 -83518.875493 19.918178 2.750376 10.518983 -15.379756 273.109480 -11.297 0.000 2.615784 3.088794 3.132 n/a n/a

190 7000.00 1040.06 7.447920 0.9827327248053999 0.985212 -85640.508498 20.272715 2.829892 10.836528 -16.851542 277.703335 -11.736 0.000 2.625252 3.073027 3.002 n/a n/a
196 4000.00 1023.95 10.531969 0.9848039515750432 0.987352 -124234.944940 27.757239 4.053087 15.109530 -26.411323 327.225742 -12.214 0.000 2.591798 3.122105 3.879 n/a n/a
191 1000.00 1022.04 19.207981 0.9996500514138106 0.999729 -227571.148894 49.203304 7.290399 27.539034 -49.476653 515.356197 -12.496 0.000 2.634488 3.400361 3.910 n/a n/a
188 10000.00 1052.05 7.106778 0.9835083535523214 0.986014 -82339.823948 19.635505 2.713547 10.367827 -15.209493 270.427478 -11.324 0.000 2.612344 3.088182 3.141 n/a n/a
191 7000.00 1038.06 7.328349 0.9828571235073580 0.985340 -84334.877406 19.958816 2.788824 10.666315 -16.657890 274.720908 -11.764 0.000 2.621134 3.072830 3.014 n/a n/a
197 4000.00 1021.96 10.381036 0.9849653790282897 0.987507 -122592.438256 27.362941 4.001102 14.895677 -26.158872 323.449098 -12.243 0.000 2.587867 3.122345 3.903 n/a n/a
189 10000.00 1050.05 7.003312 0.9836024959685674 0.986109 -81188.453159 19.359386 2.677557 10.220253 -15.042871 267.811678 -11.351 0.000 2.608911 3.087548 3.149 n/a n/a
192 7000.00 1036.06 7.211758 0.9829800564561578 0.985467 -83062.261448 19.652753 2.748762 10.500447 -16.468686 271.817378 -11.791 0.000 2.617017 3.072654 3.025 n/a n/a
198 4000.00 1019.96 10.234078 0.9851243305854145 0.987659 -120994.347953 26.978981 3.950472 14.687605 -25.912753 319.778070 -12.271 0.000 2.583949 3.122582 3.928 n/a n/a
192 1000.00 1020.04 19.208025 0.9996500519643647 0.999729 -227626.952487 49.160813 7.289403 27.539139 -49.487066 515.364253 -12.526 0.000 2.634854 3.400542 3.923 n/a n/a
190 10000.00 1048.05 6.902217 0.9836912468426579 0.986200 -80063.668830 19.089556 2.642373 10.076117 -14.879751 265.259357 -11.377 0.000 2.605485 3.086898 3.157 n/a n/a
193 7000.00 1034.06 7.098055 0.9831014745135495 0.985593 -81821.615534 19.354283 2.709675 10.338787 -16.283801 268.990146 -11.819 0.000 2.612902 3.072496 3.036 n/a n/a
199 4000.00 1017.96 10.090961 0.9852808125155353 0.987808 -119439.111318 26.605010 3.901151 14.485116 -25.672760 316.208893 -12.300 0.000 2.580045 3.122816 3.952 n/a n/a
194 7000.00 1032.05 6.987154 0.9832213330120324 0.985717 -80611.928624 19.063173 2.671533 10.181203 -16.103112 266.236703 -11.847 0.000 2.608789 3.072355 3.047 n/a n/a
191 10000.00 1046.05 6.803398 0.9837747162420531 0.986285 -78964.441638 18.825765 2.607962 9.935281 -14.720000 262.767935 -11.404 0.000 2.602063 3.086231 3.165 n/a n/a
200 4000.00 1015.97 9.951557 0.9854348280218332 0.987955 -117925.228050 26.240692 3.853096 14.288017 -25.438696 312.737952 -12.329 0.000 2.576155 3.123047 3.976 n/a n/a
195 7000.00 1030.05 6.878969 0.9833395920374612 0.985839 -79432.222858 18.779196 2.634308 10.027568 -15.926496 263.554630 -11.875 0.000 2.604679 3.072228 3.057 n/a n/a
192 10000.00 1044.05 6.706764 0.9838530075037207 0.986366 -77889.791971 18.567776 2.574294 9.797615 -14.563492 260.334960 -11.431 0.000 2.598644 3.085547 3.172 n/a n/a
201 4000.00 1013.97 9.815743 0.9855863784983341 0.988099 -116451.257119 25.885703 3.806265 14.096123 -25.210372 309.361781 -12.358 0.000 2.572281 3.123273 4.000 n/a n/a
193 1000.00 1018.03 19.208067 0.9995299895269646 0.999637 -227683.570041 49.117588 7.288304 27.538525 -49.494453 515.346735 -12.555 0.000 2.635182 3.415083 3.936 n/a n/a
196 7000.00 1028.05 6.773417 0.9834562165225029 0.985960 -78281.552713 18.502133 2.597973 9.877756 -15.753835 260.941591 -11.903 0.000 2.600573 3.072116 3.068 n/a n/a
193 10000.00 1042.04 6.612227 0.9839262184621945 0.986443 -76838.787006 18.315363 2.541341 9.662996 -14.410107 257.958097 -11.458 0.000 2.595227 3.084845 3.180 n/a n/a
202 4000.00 1011.98 9.683401 0.9857354645642586 0.988241 -115015.813903 25.539730 3.760615 13.909256 -24.987603 306.077052 -12.387 0.000 2.568424 3.123496 4.024 n/a n/a
197 7000.00 1026.04 6.670417 0.9835711762117201 0.986079 -77159.004157 18.231771 2.562499 9.731649 -15.585017 258.395332 -11.931 0.000 2.596471 3.072016 3.078 n/a n/a
194 10000.00 1040.04 6.519707 0.9839944428166263 0.986515 -75810.538028 18.068309 2.509077 9.531305 -14.259731 255.635122 -11.485 0.000 2.591810 3.084126 3.187 n/a n/a
203 4000.00 1009.98 9.554416 0.9858820868612108 0.988380 -113617.567569 25.202475 3.716109 13.727247 -24.770214 302.880569 -12.416 0.000 2.564584 3.123715 4.048 n/a n/a
198 7000.00 1024.04 6.569893 0.9836844455127375 0.986196 -76063.693823 17.967905 2.527860 9.589131 -15.419930 255.913680 -11.959 0.000 2.592374 3.071927 3.088 n/a n/a
194 1000.00 1016.03 19.208112 0.9995299972013438 0.999637 -227739.383130 49.074967 7.287309 27.538634 -49.504879 515.354961 -12.584 0.000 2.635548 3.415298 3.949 n/a n/a
195 10000.00 1038.04 6.429123 0.9840577716828319 0.986583 -74804.198004 17.826409 2.477474 9.402429 -14.112253 253.363917 -11.512 0.000 2.588390 3.083388 3.194 n/a n/a
204 4000.00 1007.98 9.428677 0.9860262466779555 0.988516 -112255.238660 24.873647 3.672707 13.549929 -24.558033 299.769262 -12.445 0.000 2.560761 3.123932 4.071 n/a n/a
199 7000.00 1022.04 6.471769 0.9837960032925558 0.986312 -74994.768171 17.710335 2.494032 9.450088 -15.258465 253.494539 -11.987 0.000 2.588283 3.071850 3.098 n/a n/a
196 10000.00 1036.04 6.340402 0.9841162953485142 0.986646 -73818.959372 17.589468 2.446507 9.276262 -13.967570 251.142463 -11.539 0.000 2.584968 3.082632 3.201 n/a n/a
205 4000.00 1005.99 9.306079 0.9861679464258819 0.988651 -110927.596849 24.552968 3.630374 13.377146 -24.350897 296.740183 -12.474 0.000 2.556957 3.124145 4.094 n/a n/a
200 7000.00 1020.03 6.375972 0.9839058326271882 0.986426 -73951.402654 17.458869 2.460990 9.314414 -15.100520 251.135890 -12.015 0.000 2.584197 3.071784 3.107 n/a n/a
197 10000.00 1034.04 6.253471 0.9841701052658399 0.986706 -72854.052061 17.357296 2.416154 9.152700 -13.825583 248.968835 -11.567 0.000 2.581541 3.081857 3.208 n/a n/a
206 4000.00 1003.99 9.186518 0.9863071899703852 0.988782 -109633.458850 24.240169 3.589074 13.208743 -24.148646 293.790499 -12.504 0.000 2.553171 3.124356 4.117 n/a n/a
201 7000.00 1018.03 6.282432 0.9840139205223924 0.986538 -72932.800883 17.213321 2.428710 9.182004 -14.945992 248.835783 -12.044 0.000 2.580119 3.071727 3.117 n/a n/a
195 1000.00 1014.03 19.208157 0.9995299986278892 0.999637 -227795.203673 49.032281 7.286313 27.538745 -49.515311 515.363282 -12.613 0.000 2.635914 3.415514 3.962 n/a n/a
198 10000.00 1032.03 6.168262 0.9842192962973195 0.986761 -71908.741719 17.129717 2.386392 9.031646 -13.686196 246.841199 -11.594 0.000 2.578107 3.081064 3.215 n/a n/a
202 7000.00 1016.03 6.191082 0.9841202576272025 0.986648 -71938.193791 16.973512 2.397168 9.052755 -14.794784 246.592341 -12.072 0.000 2.576047 3.071680 3.126 n/a n/a
207 4000.00 1002.00 9.069896 0.9864439828755250 0.988912 -108371.686455 23.934992 3.548774 13.044575 -23.951128 290.917487 -12.533 0.000 2.549406 3.124564 4.140 n/a n/a
199 10000.00 1030.03 6.084711 0.9842639692454832 0.986813 -70982.328151 16.906560 2.357198 8.913008 -13.549319 244.757808 -11.622 0.000 2.574665 3.080252 3.221 n/a n/a
203 7000.00 1014.02 6.101854 0.9842248379402199 0.986757 -70966.838801 16.739266 2.366344 8.926572 -14.646801 244.403754 -12.101 0.000 2.571983 3.071642 3.135 n/a n/a
208 4000.00 1000.00 8.956119 0.9865783325366847 0.989038 -107141.184686 23.637188 3.509440 12.884500 -23.758195 288.118530 -12.562 0.000 2.545660 3.124772 4.163 n/a n/a
200 10000.00 1028.03 6.002756 0.9843042336531397 0.986861 -70074.143964 16.687663 2.328553 8.796695 -13.414867 242.716998 -11.649 0.000 2.571213 3.079423 3.228 n/a n/a
204 7000.00 1012.02 6.014687 0.9843276585307538 0.986864 -70018.018996 16.510417 2.336215 8.803359 -14.501951 242.268277 -12.129 0.000 2.567927 3.071614 3.144 n/a n/a
196 1000.00 1012.02 19.208203 0.9995299994748206 0.999637 -227851.030708 48.989529 7.285318 27.538859 -49.525751 515.371697 -12.643 0.000 2.636280 3.415728 3.975 n/a n/a
205 7000.00 1010.02 5.929518 0.9844287192513240 0.986969 -69091.042301 16.286801 2.306761 8.683026 -14.360144 240.184228 -12.158 0.000 2.563879 3.071595 3.152 n/a n/a

206 7000.00 1008.01 5.846287 0.9845280224816564 0.987072 -68185.240671 16.068263 2.277961 8.565484 -14.221295 238.149988 -12.187 0.000 2.559840 3.071586 3.160 n/a n/a
202 10000.00 1024.02 5.843329 0.9843835835639403 0.986954 -68309.253207 16.261891 2.272812 8.570638 -13.152896 238.756067 -11.704 0.000 2.564274 3.077405 3.240 n/a n/a
207 7000.00 1006.01 5.764938 0.9846255728800407 0.987174 -67299.969288 15.854649 2.249797 8.450649 -14.085319 236.163995 -12.216 0.000 2.555811 3.071585 3.169 n/a n/a
203 10000.00 1022.02 5.765162 0.9845241873469458 0.987072 -67445.363577 16.053461 2.245516 8.460088 -13.025088 236.826144 -11.732 0.000 2.560784 3.073447 3.246 n/a n/a
197 1000.00 1010.02 19.208249 0.9995300003949736 0.999637 -227906.864146 48.946710 7.284324 27.538974 -49.536197 515.380209 -12.672 0.000 2.636647 3.415942 3.988 n/a n/a
208 7000.00 1004.01 5.685415 0.9847213771404345 0.987274 -66434.605779 15.645814 2.222249 8.338438 -13.952137 234.224743 -12.245 0.000 2.551791 3.071594 3.177 n/a n/a
204 10000.00 1020.02 5.687790 0.9847360788027656 0.987212 -66591.400254 15.847481 2.218548 8.350907 -12.898994 234.930431 -11.760 0.000 2.557315 3.060114 3.252 n/a n/a
209 7000.00 1002.00 5.607664 0.9848154437833861 0.987372 -65588.549440 15.441616 2.195300 8.228773 -13.821670 232.330782 -12.274 0.000 2.547780 3.071613 3.184 n/a n/a
205 10000.00 1018.02 5.612416 0.9848182533919838 0.987268 -65758.077379 15.646373 2.192171 8.244327 -12.774742 233.077645 -11.788 0.000 2.553857 3.052768 3.257 n/a n/a
210 7000.00 1000.00 5.531633 0.9849077829453889 0.987469 -64761.220482 15.241918 2.168932 8.121577 -13.693841 230.480714 -12.303 0.000 2.543781 3.071641 3.192 n/a n/a
206 10000.00 1016.02 5.538657 0.9848378399405143 0.987288 -64941.936591 15.449343 2.166295 8.139944 -12.652370 231.262685 -11.816 0.000 2.550398 3.049481 3.262 n/a n/a
198 1000.00 1008.01 19.208295 0.9995300020544663 0.999637 -227962.704019 48.903825 7.283329 27.539092 -49.546650 515.388818 -12.702 0.000 2.637013 3.416153 4.001 n/a n/a
207 10000.00 1014.01 5.466131 0.9848569702976173 0.987308 -64139.501675 15.255599 2.140830 8.037351 -12.531828 229.481627 -11.844 0.000 2.546938 3.046319 3.267 n/a n/a
208 10000.00 1012.01 5.394812 0.9848758262666463 0.987328 -63350.508021 15.065078 2.115769 7.936512 -12.413086 227.733709 -11.873 0.000 2.543478 3.043287 3.272 n/a n/a
209 10000.00 1010.01 5.324445 0.9742967507660351 0.980497 -62594.080501 14.859346 2.087471 7.823218 -12.208820 224.456715 -11.901 0.000 2.534537 3.361637 3.285 n/a n/a
199 1000.00 1006.01 19.208341 0.9993900025518075 0.999496 -228019.198392 48.860356 7.282281 27.538509 -49.551232 515.370951 -12.732 0.000 2.637403 3.190081 4.014 n/a n/a
210 10000.00 1008.01 5.203489 0.9833931015970946 0.987075 -61333.870344 14.560761 2.048639 7.668874 -12.085254 222.555357 -11.929 0.000 2.530498 3.263640 3.289 n/a n/a
211 10000.00 1006.01 5.132980 0.9835555556207163 0.987210 -60560.951742 14.373998 2.024116 7.569839 -11.970155 220.831605 -11.958 0.000 2.526524 3.260488 3.294 n/a n/a
212 10000.00 1004.00 5.064480 0.9837118482310161 0.987340 -59808.738435 14.192430 2.000255 7.473577 -11.857979 219.157608 -11.987 0.000 2.522614 3.257408 3.298 n/a n/a
213 10000.00 1002.00 4.997902 0.9838621392962377 0.987464 -59076.351178 14.015835 1.977028 7.379969 -11.748604 217.531225 -12.015 0.000 2.518765 3.254402 3.302 n/a n/a
200 1000.00 1004.01 19.208389 0.9993900043409888 0.999496 -228075.049958 48.817339 7.281287 27.538630 -49.561696 515.379742 -12.762 0.000 2.637770 3.190273 4.027 n/a n/a
214 10000.00 1000.00 4.933163 0.9840065831668615 0.987584 -58362.955300 13.844000 1.954408 7.288901 -11.641909 215.950423 -12.044 0.000 2.514978 3.251469 3.306 n/a n/a
201 1000.00 1002.00 19.208436 0.9993900057102754 0.999496 -228130.908224 48.774254 7.280294 27.538754 -49.572168 515.388633 -12.792 0.000 2.638136 3.190465 4.041 n/a n/a
202 1000.00 1000.00 19.208484 0.9993900077964726 0.999496 -228186.773179 48.731102 7.279301 27.538881 -49.582647 515.397624 -12.822 0.000 2.638503 3.190656 4.054 n/a n/a
